"Mês Ano";"Área de atuação (Função)";"Subfunção";"Órgão Superior";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"02/2025";"12 - Educação";"367 - Educação especial";"26000 - Ministério da Educação";"2.064.757,23";"1.824.889,16";"1.365.237,03";"1.522.838,28";
"02/2025";"12 - Educação";"846 - Outros encargos especiais";"26000 - Ministério da Educação";"204.899.014,52";"1.234.081.589,37";"630.175.205,63";"1.133.682,40";
"02/2025";"12 - Educação";"302 - Assistência hospitalar e ambulatorial";"26000 - Ministério da Educação";"175.020.668,46";"851.348.881,51";"916.516.577,77";"166.964.436,56";
"02/2025";"12 - Educação";"331 - Proteção e benefícios ao trabalhador";"26000 - Ministério da Educação";"61.536.019,11";"453.659.713,63";"446.749.202,57";"1.406.446,82";
"02/2025";"12 - Educação";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"2.076.302,18";"694.425,80";"593.221,24";"1.006.567,56";
"02/2025";"12 - Educação";"847 - Transferências para a educação básica";"26000 - Ministério da Educação";"0,00";"3.107.299.022,49";"3.107.299.022,49";"2.622.000,00";
"02/2025";"12 - Educação";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"3.825.899.792,41";"715.803.609,79";"715.642.740,54";"3.201.263,82";
"02/2025";"12 - Educação";"363 - Ensino profissional";"26000 - Ministério da Educação";"416.825.287,36";"1.082.094.799,02";"1.015.634.540,01";"373.332.553,22";
"02/2025";"12 - Educação";"364 - Ensino superior";"26000 - Ministério da Educação";"1.170.138.560,70";"2.894.907.070,41";"2.879.651.731,16";"775.398.835,53";
"02/2025";"10 - Saúde";"302 - Assistência hospitalar e ambulatorial";"26000 - Ministério da Educação";"265.569.532,39";"164.717.705,55";"113.954.129,66";"197.385.984,50";
"02/2025";"12 - Educação";"368 - Educação básica";"26000 - Ministério da Educação";"142.141.770,14";"108.256.955,01";"128.580.459,36";"413.707.898,77";
"02/2025";"12 - Educação";"122 - Administração geral";"26000 - Ministério da Educação";"82.633.421,51";"72.624.898,22";"63.859.555,89";"67.723.598,82";
"03/2025";"19 - Ciência e Tecnologia";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"0,00";"262.750,72";"0,00";"0,00";
"03/2025";"20 - Agricultura";"691 - Promoção comercial";"26000 - Ministério da Educação";"0,00";"101.000,00";"101.000,00";"0,00";
"03/2025";"15 - Urbanismo";"182 - Defesa civil";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"17.590,00";
"03/2025";"05 - Defesa nacional";"153 - Defesa terrestre";"26000 - Ministério da Educação";"120.000,00";"120.000,00";"120.000,00";"0,00";
"03/2025";"07 - Relações exteriores";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"2.285,64";"0,00";"0,00";"0,00";
"03/2025";"04 - Administração";"722 - Telecomunicações";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"10.000,00";
"03/2025";"06 - Segurança pública";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"350.733,68";
"03/2025";"08 - Assistência social";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.692,96";
"03/2025";"04 - Administração";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"23.987,15";
"03/2025";"10 - Saúde";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"0,00";"199.000,00";"0,00";"592.213,78";
"03/2025";"14 - Direitos da cidadania";"423 - Assistência aos povos indígenas";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"37.037,36";
"03/2025";"20 - Agricultura";"122 - Administração geral";"26000 - Ministério da Educação";"1.000.000,00";"2.000.000,00";"0,00";"62.950,00";
"03/2025";"22 - Indústria";"544 - Recursos hídricos";"26000 - Ministério da Educação";"7.984,80";"0,00";"5.552,73";"5.323,20";
"03/2025";"04 - Administração";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"0,00";"0,00";"3.787,52";"0,00";
"03/2025";"08 - Assistência social";"122 - Administração geral";"26000 - Ministério da Educação";"34.000,00";"0,00";"597,90";"0,00";
"03/2025";"22 - Indústria";"663 - Mineração";"26000 - Ministério da Educação";"21.292,80";"29.277,60";"0,00";"29.048,07";
"03/2025";"01 - Legislativa";"031 - Ação legislativa";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"259.888,80";
"03/2025";"07 - Relações exteriores";"392 - Difusão cultural";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"2.725,00";
"03/2025";"15 - Urbanismo";"451 - infra-estrutura urbana";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"291.480,83";
"03/2025";"18 - Gestão ambiental";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.820.330,82";
"03/2025";"10 - Saúde";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"700.000,00";
"03/2025";"19 - Ciência e Tecnologia";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"3.553,84";
"03/2025";"24 - Comunicações";"122 - Administração geral";"26000 - Ministério da Educação";"300.000,00";"0,00";"0,00";"0,00";
"03/2025";"04 - Administração";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"2.249,88";"0,00";"0,00";"1.982,16";
"03/2025";"26 - Transporte";"122 - Administração geral";"26000 - Ministério da Educação";"1.429,96";"0,00";"0,00";"177.068,30";
"03/2025";"18 - Gestão ambiental";"543 - Recuperação de áreas degradadas";"26000 - Ministério da Educação";"5.323,20";"0,00";"0,00";"0,00";
"03/2025";"18 - Gestão ambiental";"512 - Saneamento básico urbano";"26000 - Ministério da Educação";"6.000,00";"0,00";"0,00";"0,00";
"03/2025";"10 - Saúde";"423 - Assistência aos povos indígenas";"26000 - Ministério da Educação";"1.500.000,00";"1.500.000,00";"0,00";"0,00";
"03/2025";"14 - Direitos da cidadania";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"455.834,69";
"03/2025";"27 - Desporto e lazer";"812 - Desporto comunitário";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"47.708,90";
"03/2025";"06 - Segurança pública";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"2.147,84";
"03/2025";"22 - Indústria";"182 - Defesa civil";"26000 - Ministério da Educação";"5.323,20";"10.646,40";"0,00";"0,00";
"03/2025";"10 - Saúde";"304 - Vigilância sanitária";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"150.000,00";
"03/2025";"14 - Direitos da cidadania";"243 - Assistência à criança e ao adolescente";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.410.500,00";
"03/2025";"10 - Saúde";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"32.429,84";
"03/2025";"10 - Saúde";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"300.179,00";"0,00";"0,00";"0,00";
"03/2025";"12 - Educação";"301 - Atenção básica";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"10.338,83";
"03/2025";"26 - Transporte";"781 - Transporte aéreo";"26000 - Ministério da Educação";"685.464,00";"5.749.796,00";"5.072.332,00";"0,00";
"03/2025";"04 - Administração";"391 - Patrimônio histórico, artístico e arqueológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"172.263,40";
"03/2025";"13 - Cultura";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"120.000,00";
"03/2025";"25 - Energia";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"17.499,60";
"03/2025";"12 - Educação";"123 - Administração financeira";"26000 - Ministério da Educação";"38.500.000,00";"35.784.754,61";"33.346.397,81";"3.356.299,24";
"03/2025";"15 - Urbanismo";"845 - Outras transferências";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"982.673,72";
"03/2025";"12 - Educação";"365 - Educação infantil";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"5.629.043,85";
"03/2025";"03 - Essencial à justiça";"062 - Defesa do interesse público no processo judiciário";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"3.666,56";
"03/2025";"05 - Defesa nacional";"363 - Ensino profissional";"26000 - Ministério da Educação";"542.889,60";"542.889,60";"542.889,60";"0,00";
"03/2025";"10 - Saúde";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"1.495.000,00";"1.495.000,00";"1.495.000,00";"34.600,00";
"03/2025";"24 - Comunicações";"722 - Telecomunicações";"26000 - Ministério da Educação";"1.800.000,00";"0,00";"0,00";"1.054.700,34";
"03/2025";"02 - Judiciária";"032 - Controle externo";"26000 - Ministério da Educação";"0,00";"0,00";"161.880,00";"0,00";
"03/2025";"18 - Gestão ambiental";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"64.600,00";"62.500,00";"0,00";"205,09";
"03/2025";"02 - Judiciária";"061 - Ação judiciária";"26000 - Ministério da Educação";"135.040,00";"0,00";"0,00";"938.626,76";
"03/2025";"21 - Organização agrária";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"4.019.435,58";
"03/2025";"19 - Ciência e Tecnologia";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"35.533,62";
"03/2025";"05 - Defesa nacional";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"85.644,54";"44.014,70";"44.014,70";"51,48";
"03/2025";"10 - Saúde";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"24.006,71";
"03/2025";"12 - Educação";"694 - Serviços financeiros";"26000 - Ministério da Educação";"0,00";"190.634.712,21";"191.644.390,39";"49.366,45";
"03/2025";"05 - Defesa nacional";"331 - Proteção e benefícios ao trabalhador";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"17.809,69";
"03/2025";"10 - Saúde";"303 - Suporte profilático e terapêutico";"26000 - Ministério da Educação";"22.452.440,22";"4.931.419,50";"0,00";"288.005,31";
"03/2025";"21 - Organização agrária";"606 - Extensão rural";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"635.267,15";
"03/2025";"10 - Saúde";"305 - Vigilância epidemiológica";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.486.700,00";
"03/2025";"10 - Saúde";"301 - Atenção básica";"26000 - Ministério da Educação";"13.763.851,36";"55.378,00";"53.900,00";"1.022.491,95";
"03/2025";"21 - Organização agrária";"608 - Promoção da produção agropecuária";"26000 - Ministério da Educação";"212.180,52";"222.128,42";"170.000,00";"1.314.528,59";
"03/2025";"10 - Saúde";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"4.122.603,19";"2.388.506,97";
"03/2025";"10 - Saúde";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"276.609,98";"0,00";"0,00";"3.938.169,00";
"03/2025";"21 - Organização agrária";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"52.800,00";"52.800,00";"0,00";"3.381.592,14";
"03/2025";"04 - Administração";"122 - Administração geral";"26000 - Ministério da Educação";"220.993,06";"200.000,00";"200.000,00";"501.123,01";
"03/2025";"26 - Transporte";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.119.767,84";
"03/2025";"13 - Cultura";"392 - Difusão cultural";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.837.893,00";
"03/2025";"12 - Educação";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"7.154.740,41";"1.870.912,52";"1.911.995,68";"8.296.042,68";
"03/2025";"13 - Cultura";"391 - Patrimônio histórico, artístico e arqueológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"317.831,08";
"03/2025";"27 - Desporto e lazer";"811 - Desporto de rendimento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"20.624,37";
"03/2025";"19 - Ciência e Tecnologia";"572 - Desenvolvimento tecnológico e engenharia";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.875.294,93";
"03/2025";"11 - Trabalho";"334 - Fomento ao trabalho";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"142.154,14";
"03/2025";"21 - Organização agrária";"631 - Reforma agrária";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"5.111.704,44";
"03/2025";"15 - Urbanismo";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"121.600,00";
"03/2025";"20 - Agricultura";"607 - Irrigação";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.763.665,45";
"03/2025";"06 - Segurança pública";"421 - Custódia e reintegração social";"26000 - Ministério da Educação";"140.800,00";"140.800,00";"0,00";"5.991.833,42";
"03/2025";"04 - Administração";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"0,00";"48.350,53";"105.223,23";"13.836,88";
"03/2025";"20 - Agricultura";"608 - Promoção da produção agropecuária";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"6.162.188,75";
"03/2025";"28 - Encargos especiais";"847 - Transferências para a educação básica";"26000 - Ministério da Educação";"0,00";"1.680.255.346,24";"1.680.255.346,24";"0,00";
"03/2025";"22 - Indústria";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"581.273,13";
"03/2025";"04 - Administração";"131 - Comunicação social";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"226,39";
"03/2025";"08 - Assistência social";"244 - Assistência comunitária";"26000 - Ministério da Educação";"7.305.930,00";"3.435.580,00";"3.034.580,00";"2.571,20";
"03/2025";"12 - Educação";"367 - Educação especial";"26000 - Ministério da Educação";"4.071.551,13";"2.715.456,16";"2.253.061,13";"1.023.139,15";
"03/2025";"14 - Direitos da cidadania";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"0,00";"1.852.268,00";"1.852.268,00";"12.826.675,76";
"03/2025";"04 - Administração";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.453.477,70";
"03/2025";"10 - Saúde";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"23.144.002,00";"17.694.002,00";"0,00";"3.577.459,00";
"03/2025";"06 - Segurança pública";"181 - Policiamento";"26000 - Ministério da Educação";"80.000,00";"720.000,00";"720.000,00";"2.016.129,23";
"03/2025";"02 - Judiciária";"122 - Administração geral";"26000 - Ministério da Educação";"21.120,00";"31.680,00";"0,00";"46.257,16";
"03/2025";"18 - Gestão ambiental";"544 - Recursos hídricos";"26000 - Ministério da Educação";"6.171.938,11";"1.473.009,32";"738.683,38";"856.775,08";
"03/2025";"12 - Educação";"131 - Comunicação social";"26000 - Ministério da Educação";"7.419,00";"400.173,26";"361.817,98";"5.794.411,10";
"03/2025";"12 - Educação";"846 - Outros encargos especiais";"26000 - Ministério da Educação";"61.999.461,28";"703.125.615,02";"1.289.388.888,72";"0,00";
"03/2025";"12 - Educação";"366 - Educação de jovens e adultos";"26000 - Ministério da Educação";"9.167.800,00";"4.869.600,00";"4.869.600,00";"7.129.004,03";
"03/2025";"12 - Educação";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"2.615.319,91";"1.105.095,45";"1.104.945,17";"1.230.237,76";
"03/2025";"12 - Educação";"122 - Administração geral";"26000 - Ministério da Educação";"54.488.291,11";"103.461.659,39";"100.568.449,26";"19.898.736,56";
"03/2025";"12 - Educação";"847 - Transferências para a educação básica";"26000 - Ministério da Educação";"0,00";"3.389.780.751,81";"3.389.780.751,81";"64.216.882,51";
"03/2025";"12 - Educação";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"2.658.685,76";"618.866.478,32";"618.907.280,35";"3.087.114,58";
"03/2025";"12 - Educação";"368 - Educação básica";"26000 - Ministério da Educação";"528.897.206,12";"587.881.080,02";"456.791.504,16";"311.475.826,13";
"03/2025";"09 - Previdência social";"272 - Previdência do regime estatutário";"26000 - Ministério da Educação";"212.507.669,52";"1.586.913.714,43";"1.582.140.509,41";"126.196,29";
